TC,TC,TC,msTime
71,0,0,1579748904781
70,0,0,1579748904801
70,0,0,1579748904821
69,0,0,1579748904860
69,0,0,1579748904934
69,0,0,1579748904954
69,0,0,1579748904974
69,0,0,1579748904994
69,0,0,1579748905019
69,0,0,1579748905039
69,0,0,1579748905077
69,0,0,1579748905097
70,0,0,1579748905117
70,0,0,1579748905137
70,0,0,1579748905157
70,0,0,1579748905177
70,0,0,1579748905197
70,0,0,1579748905217
70,0,0,1579748905237
70,0,0,1579748905257
70,0,0,1579748905277
70,0,0,1579748905298
69,0,0,1579748905318
69,0,0,1579748905338
69,0,0,1579748905358
69,0,0,1579748905378
69,0,0,1579748905398
69,0,0,1579748905418
68,0,0,1579748905439
68,0,0,1579748905459
68,0,0,1579748905479
68,0,0,1579748905499
68,0,0,1579748905519
69,0,0,1579748905540
69,0,0,1579748905566
69,0,0,1579748905586
69,0,0,1579748905606
69,0,0,1579748905626
69,0,0,1579748905646
69,0,0,1579748905666
69,0,0,1579748905686
69,0,0,1579748905706
69,0,0,1579748905726
69,0,0,1579748905746
69,0,0,1579748905766
69,0,0,1579748905786
69,0,0,1579748905806
69,0,0,1579748905826
69,0,0,1579748905846
69,0,0,1579748905866
69,0,0,1579748905886
69,0,0,1579748905936
69,0,0,1579748905956
68,0,0,1579748905976
68,0,0,1579748905996
68,0,0,1579748906016
68,0,0,1579748906065
68,0,0,1579748906086
68,0,0,1579748906106
68,0,0,1579748906126
68,0,0,1579748906146
68,0,0,1579748906168
68,0,0,1579748906188
68,0,0,1579748906208
68,0,0,1579748906228
68,0,0,1579748906248
68,0,0,1579748906268
68,0,0,1579748906288
68,0,0,1579748906308
68,0,0,1579748906328
68,0,0,1579748906348
68,0,0,1579748906368
68,0,0,1579748906388
68,0,0,1579748906414
68,0,0,1579748906434
68,0,0,1579748906454
68,0,0,1579748906474
68,0,0,1579748906494
68,0,0,1579748906514
68,0,0,1579748906543
68,0,0,1579748906563
68,0,0,1579748906593
69,0,0,1579748906613
69,0,0,1579748906633
69,0,0,1579748906653
69,0,0,1579748906673
69,0,0,1579748906693
69,0,0,1579748906713
67,0,0,1579748906733
67,0,0,1579748906774
67,0,0,1579748906830
67,0,0,1579748906850
67,0,0,1579748906870
67,0,0,1579748906890
67,0,0,1579748906911
67,0,0,1579748906931
67,0,0,1579748906951
67,0,0,1579748906971
67,0,0,1579748906991
67,0,0,1579748907011
67,0,0,1579748907031
67,0,0,1579748907054
67,0,0,1579748907074
67,0,0,1579748907094
67,0,0,1579748907114
67,0,0,1579748907134
68,0,0,1579748907154
68,0,0,1579748907175
68,0,0,1579748907195
68,0,0,1579748907215
68,0,0,1579748907235
68,0,0,1579748907255
68,0,0,1579748907275
68,0,0,1579748907296
68,0,0,1579748907316
68,0,0,1579748907336
68,0,0,1579748907356
68,0,0,1579748907376
68,0,0,1579748907396
68,0,0,1579748907416
68,0,0,1579748907436
68,0,0,1579748907458
68,0,0,1579748907478
68,0,0,1579748907498
68,0,0,1579748907523
68,0,0,1579748907543
68,0,0,1579748907563
67,0,0,1579748907583
67,0,0,1579748907603
67,0,0,1579748907623
67,0,0,1579748907643
67,0,0,1579748907674
68,0,0,1579748907694
68,0,0,1579748907714
68,0,0,1579748907734
68,0,0,1579748907754
67,0,0,1579748907774
67,0,0,1579748907819
67,0,0,1579748907839
67,0,0,1579748907859
67,0,0,1579748907882
68,0,0,1579748907902
68,0,0,1579748907922
68,0,0,1579748908051
68,0,0,1579748908071
68,0,0,1579748908092
67,0,0,1579748908112
67,0,0,1579748908132
67,0,0,1579748908152
67,0,0,1579748908172
67,0,0,1579748908192
67,0,0,1579748908212
67,0,0,1579748908232
67,0,0,1579748908252
67,0,0,1579748908272
67,0,0,1579748908292
67,0,0,1579748908314
67,0,0,1579748908334
67,0,0,1579748908354
67,0,0,1579748908374
67,0,0,1579748908394
67,0,0,1579748908414
68,0,0,1579748908434
68,0,0,1579748908454
68,0,0,1579748908474
68,0,0,1579748908494
68,0,0,1579748908514
67,0,0,1579748908534
67,0,0,1579748908554
67,0,0,1579748908574
67,0,0,1579748908594
67,0,0,1579748908614
68,0,0,1579748908634
68,0,0,1579748908654
68,0,0,1579748908674
68,0,0,1579748908694
68,0,0,1579748908714
68,0,0,1579748908734
68,0,0,1579748908754
68,0,0,1579748908774
68,0,0,1579748908794
68,0,0,1579748908814
68,0,0,1579748908834
68,0,0,1579748908854
68,0,0,1579748908874
68,0,0,1579748908895
68,0,0,1579748908915
68,0,0,1579748908935
67,0,0,1579748908955
67,0,0,1579748908975
67,0,0,1579748908995
67,0,0,1579748909015
67,0,0,1579748909035
67,0,0,1579748909055
67,0,0,1579748909075
67,0,0,1579748909095
67,0,0,1579748909115
67,0,0,1579748909135
67,0,0,1579748909155
67,0,0,1579748909175
67,0,0,1579748909195
67,0,0,1579748909215
67,0,0,1579748909235
67,0,0,1579748909255
67,0,0,1579748909275
67,0,0,1579748909295
67,0,0,1579748909315
67,0,0,1579748909337
67,0,0,1579748909358
67,0,0,1579748909378
67,0,0,1579748909398
67,0,0,1579748909418
67,0,0,1579748909438
67,0,0,1579748909458
67,0,0,1579748909478
67,0,0,1579748909498
67,0,0,1579748909518
67,0,0,1579748909538
67,0,0,1579748909558
67,0,0,1579748909578
67,0,0,1579748909598
67,0,0,1579748909618
67,0,0,1579748909638
67,0,0,1579748909658
67,0,0,1579748909678
67,0,0,1579748909698
67,0,0,1579748909718
67,0,0,1579748909738
67,0,0,1579748909758
67,0,0,1579748909778
66,0,0,1579748909798
66,0,0,1579748909818
66,0,0,1579748909838
66,0,0,1579748909858
66,0,0,1579748909878
67,0,0,1579748909912
67,0,0,1579748909932
67,0,0,1579748909952
67,0,0,1579748909972
67,0,0,1579748909992
66,0,0,1579748910012
66,0,0,1579748910032
66,0,0,1579748910052
66,0,0,1579748910072
66,0,0,1579748910092
66,0,0,1579748910112
67,0,0,1579748910132
67,0,0,1579748910152
67,0,0,1579748910172
67,0,0,1579748910192
67,0,0,1579748910212
67,0,0,1579748910232
67,0,0,1579748910252
67,0,0,1579748910272
67,0,0,1579748910293
67,0,0,1579748910313
66,0,0,1579748910333
66,0,0,1579748910363
66,0,0,1579748910383
66,0,0,1579748910403
66,0,0,1579748910423
67,0,0,1579748910443
67,0,0,1579748910463
67,0,0,1579748910483
67,0,0,1579748910503
67,0,0,1579748910523
66,0,0,1579748910543
66,0,0,1579748910563
66,0,0,1579748910583
66,0,0,1579748910603
66,0,0,1579748910623
66,0,0,1579748910643
66,0,0,1579748910663
66,0,0,1579748910683
66,0,0,1579748910703
66,0,0,1579748910723
66,0,0,1579748910743
66,0,0,1579748910763
66,0,0,1579748910783
66,0,0,1579748910814
66,0,0,1579748910834
66,0,0,1579748910854
66,0,0,1579748910874
66,0,0,1579748910894
66,0,0,1579748910914
66,0,0,1579748910934
66,0,0,1579748910954
66,0,0,1579748910974
66,0,0,1579748910994
66,0,0,1579748911014
66,0,0,1579748911034
66,0,0,1579748911054
66,0,0,1579748911074
66,0,0,1579748911094
66,0,0,1579748911114
66,0,0,1579748911134
66,0,0,1579748911154
66,0,0,1579748911174
67,0,0,1579748911194
67,0,0,1579748911214
67,0,0,1579748911234
67,0,0,1579748911254
67,0,0,1579748911275
67,0,0,1579748911324
67,0,0,1579748911344
67,0,0,1579748911364
67,0,0,1579748911384
66,0,0,1579748911404
66,0,0,1579748911424
66,0,0,1579748911444
66,0,0,1579748911464
66,0,0,1579748911484
65,0,0,1579748911504
65,0,0,1579748911524
65,0,0,1579748911544
65,0,0,1579748911564
65,0,0,1579748911584
65,0,0,1579748911604
66,0,0,1579748911624
66,0,0,1579748911644
66,0,0,1579748911664
66,0,0,1579748911684
66,0,0,1579748911704
66,0,0,1579748911724
66,0,0,1579748911744
66,0,0,1579748911764
66,0,0,1579748911784
66,0,0,1579748911804
65,0,0,1579748911824
65,0,0,1579748911844
65,0,0,1579748911864
65,0,0,1579748911884
65,0,0,1579748911904
65,0,0,1579748911924
65,0,0,1579748911944
65,0,0,1579748911964
65,0,0,1579748911984
65,0,0,1579748912004
65,0,0,1579748912024
66,0,0,1579748912044
66,0,0,1579748912064
66,0,0,1579748912084
66,0,0,1579748912104
66,0,0,1579748912124
66,0,0,1579748912145
66,0,0,1579748912165
66,0,0,1579748912185
66,0,0,1579748912205
66,0,0,1579748912225
65,0,0,1579748912245
65,0,0,1579748912265
65,0,0,1579748912285
65,0,0,1579748912305
65,0,0,1579748912325
65,0,0,1579748912345
66,0,0,1579748912365
66,0,0,1579748912385
66,0,0,1579748912405
66,0,0,1579748912425
66,0,0,1579748912445
66,0,0,1579748912465
66,0,0,1579748912485
66,0,0,1579748912505
66,0,0,1579748912525
66,0,0,1579748912545
66,0,0,1579748912565
66,0,0,1579748912585
66,0,0,1579748912605
66,0,0,1579748912625
66,0,0,1579748912645
66,0,0,1579748912665
66,0,0,1579748912685
66,0,0,1579748912705
66,0,0,1579748912725
66,0,0,1579748912745
66,0,0,1579748912765
66,0,0,1579748912785
66,0,0,1579748912805
66,0,0,1579748912825
66,0,0,1579748912845
66,0,0,1579748912865
66,0,0,1579748912885
66,0,0,1579748912905
66,0,0,1579748912925
66,0,0,1579748912945
66,0,0,1579748912965
66,0,0,1579748912985
66,0,0,1579748913005
66,0,0,1579748913025
66,0,0,1579748913045
66,0,0,1579748913065
66,0,0,1579748913085
66,0,0,1579748913105
66,0,0,1579748913125
66,0,0,1579748913145
66,0,0,1579748913165
66,0,0,1579748913185
66,0,0,1579748913205
66,0,0,1579748913225
66,0,0,1579748913245
66,0,0,1579748913265
66,0,0,1579748913285
66,0,0,1579748913305
66,0,0,1579748913325
66,0,0,1579748913345
66,0,0,1579748913365
66,0,0,1579748913385
66,0,0,1579748913405
66,0,0,1579748913425
66,0,0,1579748913445
66,0,0,1579748913465
66,0,0,1579748913485
66,0,0,1579748913505
65,0,0,1579748913525
65,0,0,1579748913545
65,0,0,1579748913565
65,0,0,1579748913585
65,0,0,1579748913605
65,0,0,1579748913625
65,0,0,1579748913645
65,0,0,1579748913665
65,0,0,1579748913685
65,0,0,1579748913705
65,0,0,1579748913727
66,0,0,1579748913747
66,0,0,1579748913767
66,0,0,1579748913787
66,0,0,1579748913807
66,0,0,1579748913828
66,0,0,1579748913848
66,0,0,1579748913868
66,0,0,1579748913888
66,0,0,1579748913908
66,0,0,1579748913928
66,0,0,1579748913948
66,0,0,1579748913968
66,0,0,1579748913988
66,0,0,1579748914008
66,0,0,1579748914028
66,0,0,1579748914048
65,0,0,1579748914068
65,0,0,1579748914088
65,0,0,1579748914108
65,0,0,1579748914128
65,0,0,1579748914148
65,0,0,1579748914168
65,0,0,1579748914188
65,0,0,1579748914208
65,0,0,1579748914228
65,0,0,1579748914248
65,0,0,1579748914268
66,0,0,1579748914288
66,0,0,1579748914308
66,0,0,1579748914328
66,0,0,1579748914348
66,0,0,1579748914368
66,0,0,1579748914388
66,0,0,1579748914408
66,0,0,1579748914428
66,0,0,1579748914448
66,0,0,1579748914468
65,0,0,1579748914488
65,0,0,1579748914509
65,0,0,1579748914529
65,0,0,1579748914549
65,0,0,1579748914569
66,0,0,1579748914589
66,0,0,1579748914609
66,0,0,1579748914629
66,0,0,1579748914649
66,0,0,1579748914669
66,0,0,1579748914689
65,0,0,1579748914709
65,0,0,1579748914729
65,0,0,1579748914749
65,0,0,1579748914769
65,0,0,1579748914789
66,0,0,1579748914809
66,0,0,1579748914829
66,0,0,1579748914849
66,0,0,1579748914869
66,0,0,1579748914889
66,0,0,1579748914909
66,0,0,1579748914929
66,0,0,1579748914949
66,0,0,1579748914969
66,0,0,1579748914989
66,0,0,1579748915009
66,0,0,1579748915029
66,0,0,1579748915049
66,0,0,1579748915069
66,0,0,1579748915089
66,0,0,1579748915109
66,0,0,1579748915129
66,0,0,1579748915149
66,0,0,1579748915169
66,0,0,1579748915189
66,0,0,1579748915209
66,0,0,1579748915229
65,0,0,1579748915249
65,0,0,1579748915269
65,0,0,1579748915289
65,0,0,1579748915309
65,0,0,1579748915329
66,0,0,1579748915349
66,0,0,1579748915369
66,0,0,1579748915389
66,0,0,1579748915409
66,0,0,1579748915429
65,0,0,1579748915449
65,0,0,1579748915469
65,0,0,1579748915489
65,0,0,1579748915509
65,0,0,1579748915529
65,0,0,1579748915550
65,0,0,1579748915570
65,0,0,1579748915590
65,0,0,1579748915610
65,0,0,1579748915630
65,0,0,1579748915650
66,0,0,1579748915670
66,0,0,1579748915690
66,0,0,1579748915710
66,0,0,1579748915730
66,0,0,1579748915750
65,0,0,1579748915770
65,0,0,1579748915790
65,0,0,1579748915810
65,0,0,1579748915830
65,0,0,1579748915850
66,0,0,1579748915870
66,0,0,1579748915890
66,0,0,1579748915910
66,0,0,1579748915930
66,0,0,1579748915950
66,0,0,1579748915970
66,0,0,1579748915990
66,0,0,1579748916010
66,0,0,1579748916030
66,0,0,1579748916050
66,0,0,1579748916070
66,0,0,1579748916090
66,0,0,1579748916110
66,0,0,1579748916130
66,0,0,1579748916150
66,0,0,1579748916170
64,0,0,1579748916190
64,0,0,1579748916210
64,0,0,1579748916230
64,0,0,1579748916250
64,0,0,1579748916270
64,0,0,1579748916290
66,0,0,1579748916310
66,0,0,1579748916330
66,0,0,1579748916350
66,0,0,1579748916370
66,0,0,1579748916390
66,0,0,1579748916410
66,0,0,1579748916430
66,0,0,1579748916450
66,0,0,1579748916470
66,0,0,1579748916490
66,0,0,1579748916510
66,0,0,1579748916530
66,0,0,1579748916550
66,0,0,1579748916570
66,0,0,1579748916590
66,0,0,1579748916610
65,0,0,1579748916630
65,0,0,1579748916650
65,0,0,1579748916670
65,0,0,1579748916690
65,0,0,1579748916710
65,0,0,1579748916730
65,0,0,1579748916750
65,0,0,1579748916770
65,0,0,1579748916790
65,0,0,1579748916810
66,0,0,1579748916830
66,0,0,1579748916850
66,0,0,1579748916870
66,0,0,1579748916890
66,0,0,1579748916910
66,0,0,1579748916930
66,0,0,1579748916950
66,0,0,1579748916970
66,0,0,1579748916990
66,0,0,1579748917010
66,0,0,1579748917030
65,0,0,1579748917050
65,0,0,1579748917070
65,0,0,1579748917090
65,0,0,1579748917110
65,0,0,1579748917130
66,0,0,1579748917150
66,0,0,1579748917170
66,0,0,1579748917190
66,0,0,1579748917210
66,0,0,1579748917230
66,0,0,1579748917250
65,0,0,1579748917270
65,0,0,1579748917290
65,0,0,1579748917310
65,0,0,1579748917330
65,0,0,1579748917350
66,0,0,1579748917370
66,0,0,1579748917390
66,0,0,1579748917410
66,0,0,1579748917430
66,0,0,1579748917450
66,0,0,1579748917470
66,0,0,1579748917490
66,0,0,1579748917510
66,0,0,1579748917530
66,0,0,1579748917550
66,0,0,1579748917570
66,0,0,1579748917597
66,0,0,1579748917617
66,0,0,1579748917637
66,0,0,1579748917657
66,0,0,1579748917677
65,0,0,1579748917697
65,0,0,1579748917717
65,0,0,1579748917737
65,0,0,1579748917757
65,0,0,1579748917777
66,0,0,1579748917797
66,0,0,1579748917817
66,0,0,1579748917837
66,0,0,1579748917857
66,0,0,1579748917877
65,0,0,1579748917897
65,0,0,1579748917917
65,0,0,1579748917941
65,0,0,1579748917961
65,0,0,1579748917981
65,0,0,1579748918001
65,0,0,1579748918021
65,0,0,1579748918041
65,0,0,1579748918089
65,0,0,1579748918109
65,0,0,1579748918130
65,0,0,1579748918150
65,0,0,1579748918170
65,0,0,1579748918190
65,0,0,1579748918210
66,0,0,1579748918230
66,0,0,1579748918250
66,0,0,1579748918270
66,0,0,1579748918290
66,0,0,1579748918310
65,0,0,1579748918330
65,0,0,1579748918350
65,0,0,1579748918370
65,0,0,1579748918390
65,0,0,1579748918410
65,0,0,1579748918430
65,0,0,1579748918450
65,0,0,1579748918470
65,0,0,1579748918490
65,0,0,1579748918510
65,0,0,1579748918530
66,0,0,1579748918550
66,0,0,1579748918570
66,0,0,1579748918590
66,0,0,1579748918610
66,0,0,1579748918630
66,0,0,1579748918650
66,0,0,1579748918670
66,0,0,1579748918692
66,0,0,1579748918712
66,0,0,1579748918732
66,0,0,1579748918752
66,0,0,1579748918772
66,0,0,1579748918792
66,0,0,1579748918812
66,0,0,1579748918832
65,0,0,1579748918852
65,0,0,1579748918872
65,0,0,1579748918892
65,0,0,1579748918912
65,0,0,1579748918932
65,0,0,1579748918952
66,0,0,1579748918972
66,0,0,1579748918992
66,0,0,1579748919012
66,0,0,1579748919032
66,0,0,1579748919052
66,0,0,1579748919072
66,0,0,1579748919101
66,0,0,1579748919136
66,0,0,1579748919156
65,0,0,1579748919176
65,0,0,1579748919196
65,0,0,1579748919216
65,0,0,1579748919236
65,0,0,1579748919256
65,0,0,1579748919276
66,0,0,1579748919296
66,0,0,1579748919316
66,0,0,1579748919336
66,0,0,1579748919356
66,0,0,1579748919376
65,0,0,1579748919396
65,0,0,1579748919416
65,0,0,1579748919436
65,0,0,1579748919456
65,0,0,1579748919476
66,0,0,1579748919510
66,0,0,1579748919530
66,0,0,1579748919550
66,0,0,1579748919573
66,0,0,1579748919593
66,0,0,1579748919613
66,0,0,1579748919633
66,0,0,1579748919653
66,0,0,1579748919697
66,0,0,1579748919717
66,0,0,1579748919796
66,0,0,1579748919816
66,0,0,1579748919836
66,0,0,1579748919856
66,0,0,1579748919887
66,0,0,1579748919910
66,0,0,1579748919930
66,0,0,1579748919950
66,0,0,1579748919970
66,0,0,1579748919990
66,0,0,1579748920010
66,0,0,1579748920034
66,0,0,1579748920055
66,0,0,1579748920075
66,0,0,1579748920095
66,0,0,1579748920115
65,0,0,1579748920135
65,0,0,1579748920155
65,0,0,1579748920175
65,0,0,1579748920195
65,0,0,1579748920215
65,0,0,1579748920235
66,0,0,1579748920255
66,0,0,1579748920275
66,0,0,1579748920295
66,0,0,1579748920315
66,0,0,1579748920335
65,0,0,1579748920355
65,0,0,1579748920375
65,0,0,1579748920395
65,0,0,1579748920415
65,0,0,1579748920435
66,0,0,1579748920455
66,0,0,1579748920475
66,0,0,1579748920495
66,0,0,1579748920515
66,0,0,1579748920541
65,0,0,1579748920561
65,0,0,1579748920581
65,0,0,1579748920605
65,0,0,1579748920625
65,0,0,1579748920673
65,0,0,1579748920695
65,0,0,1579748920717
65,0,0,1579748920737
65,0,0,1579748920757
65,0,0,1579748920777
65,0,0,1579748920797
65,0,0,1579748920817
65,0,0,1579748920837
65,0,0,1579748920857
65,0,0,1579748920877
65,0,0,1579748920897
65,0,0,1579748920917
65,0,0,1579748920937
65,0,0,1579748920957
65,0,0,1579748920977
66,0,0,1579748920997
66,0,0,1579748921017
66,0,0,1579748921037
66,0,0,1579748921057
66,0,0,1579748921078
66,0,0,1579748921098
66,0,0,1579748921118
66,0,0,1579748921138
66,0,0,1579748921158
66,0,0,1579748921178
66,0,0,1579748921198
66,0,0,1579748921218
66,0,0,1579748921238
66,0,0,1579748921258
66,0,0,1579748921278
66,0,0,1579748921298
66,0,0,1579748921318
66,0,0,1579748921338
66,0,0,1579748921358
66,0,0,1579748921378
66,0,0,1579748921398
66,0,0,1579748921418
66,0,0,1579748921438
66,0,0,1579748921458
66,0,0,1579748921478
66,0,0,1579748921498
66,0,0,1579748921518
66,0,0,1579748921538
66,0,0,1579748921558
66,0,0,1579748921578
66,0,0,1579748921598
66,0,0,1579748921618
66,0,0,1579748921638
66,0,0,1579748921658
66,0,0,1579748921678
66,0,0,1579748921698
66,0,0,1579748921718
66,0,0,1579748921738
66,0,0,1579748921758
66,0,0,1579748921778
66,0,0,1579748921798
66,0,0,1579748921818
66,0,0,1579748921838
66,0,0,1579748921858
66,0,0,1579748921878
66,0,0,1579748921898
66,0,0,1579748921918
66,0,0,1579748921938
66,0,0,1579748921958
66,0,0,1579748921978
66,0,0,1579748921998
66,0,0,1579748922018
66,0,0,1579748922038
66,0,0,1579748922058
66,0,0,1579748922078
66,0,0,1579748922098
66,0,0,1579748922118
66,0,0,1579748922138
66,0,0,1579748922158
66,0,0,1579748922178
66,0,0,1579748922198
66,0,0,1579748922218
66,0,0,1579748922238
66,0,0,1579748922258
66,0,0,1579748922278
66,0,0,1579748922298
66,0,0,1579748922318
66,0,0,1579748922338
66,0,0,1579748922358
67,0,0,1579748922378
67,0,0,1579748922398
67,0,0,1579748922418
67,0,0,1579748922438
67,0,0,1579748922458
66,0,0,1579748922478
66,0,0,1579748922498
66,0,0,1579748922518
66,0,0,1579748922538
66,0,0,1579748922558
66,0,0,1579748922578
66,0,0,1579748922598
66,0,0,1579748922618
66,0,0,1579748922638
66,0,0,1579748922658
66,0,0,1579748922678
66,0,0,1579748922698
66,0,0,1579748922718
66,0,0,1579748922738
66,0,0,1579748922758
66,0,0,1579748922778
66,0,0,1579748922798
66,0,0,1579748922818
66,0,0,1579748922838
66,0,0,1579748922858
66,0,0,1579748922878
66,0,0,1579748922898
67,0,0,1579748922918
67,0,0,1579748922938
67,0,0,1579748922958
67,0,0,1579748922978
67,0,0,1579748922998
66,0,0,1579748923018
66,0,0,1579748923038
66,0,0,1579748923058
66,0,0,1579748923078
66,0,0,1579748923098
66,0,0,1579748923118
66,0,0,1579748923138
66,0,0,1579748923158
66,0,0,1579748923178
66,0,0,1579748923198
66,0,0,1579748923218
66,0,0,1579748923238
66,0,0,1579748923258
66,0,0,1579748923278
66,0,0,1579748923298
66,0,0,1579748923318
66,0,0,1579748923338
66,0,0,1579748923358
66,0,0,1579748923378
66,0,0,1579748923398
66,0,0,1579748923418
66,0,0,1579748923438
66,0,0,1579748923458
66,0,0,1579748923478
66,0,0,1579748923498
66,0,0,1579748923518
67,0,0,1579748923538
67,0,0,1579748923558
67,0,0,1579748923578
67,0,0,1579748923598
67,0,0,1579748923618
67,0,0,1579748923638
67,0,0,1579748923658
67,0,0,1579748923678
67,0,0,1579748923698
67,0,0,1579748923718
67,0,0,1579748923738
66,0,0,1579748923758
66,0,0,1579748923778
66,0,0,1579748923798
66,0,0,1579748923818
66,0,0,1579748923838
66,0,0,1579748923858
66,0,0,1579748923878
66,0,0,1579748923898
66,0,0,1579748923918
66,0,0,1579748923938
66,0,0,1579748923958
66,0,0,1579748923978
66,0,0,1579748923998
66,0,0,1579748924018
66,0,0,1579748924038
66,0,0,1579748924058
66,0,0,1579748924078
66,0,0,1579748924098
66,0,0,1579748924118
66,0,0,1579748924138
66,0,0,1579748924158
66,0,0,1579748924178
67,0,0,1579748924198
67,0,0,1579748924218
67,0,0,1579748924238
67,0,0,1579748924258
67,0,0,1579748924278
66,0,0,1579748924298
66,0,0,1579748924318
66,0,0,1579748924338
66,0,0,1579748924358
66,0,0,1579748924378
66,0,0,1579748924398
66,0,0,1579748924418
66,0,0,1579748924438
66,0,0,1579748924458
66,0,0,1579748924478
66,0,0,1579748924498
66,0,0,1579748924518
66,0,0,1579748924538
66,0,0,1579748924558
66,0,0,1579748924578
66,0,0,1579748924598
66,0,0,1579748924618
66,0,0,1579748924638
66,0,0,1579748924658
66,0,0,1579748924678
66,0,0,1579748924698
67,0,0,1579748924718
67,0,0,1579748924738
67,0,0,1579748924758
67,0,0,1579748924778
67,0,0,1579748924798
66,0,0,1579748924818
66,0,0,1579748924838
66,0,0,1579748924858
66,0,0,1579748924878
66,0,0,1579748924898
66,0,0,1579748924918
67,0,0,1579748924938
67,0,0,1579748924958
67,0,0,1579748924978
67,0,0,1579748924998
67,0,0,1579748925018
66,0,0,1579748925038
66,0,0,1579748925058
66,0,0,1579748925078
66,0,0,1579748925098
66,0,0,1579748925118
66,0,0,1579748925138
66,0,0,1579748925158
66,0,0,1579748925178
66,0,0,1579748925198
66,0,0,1579748925218
66,0,0,1579748925238
66,0,0,1579748925258
66,0,0,1579748925278
66,0,0,1579748925298
66,0,0,1579748925318
66,0,0,1579748925338
66,0,0,1579748925358
66,0,0,1579748925378
66,0,0,1579748925398
66,0,0,1579748925418
66,0,0,1579748925438
66,0,0,1579748925458
66,0,0,1579748925478
66,0,0,1579748925498
66,0,0,1579748925518
66,0,0,1579748925538
66,0,0,1579748925558
66,0,0,1579748925578
66,0,0,1579748925598
66,0,0,1579748925618
66,0,0,1579748925638
66,0,0,1579748925658
67,0,0,1579748925678
67,0,0,1579748925698
67,0,0,1579748925718
67,0,0,1579748925738
67,0,0,1579748925758
66,0,0,1579748925778
66,0,0,1579748925798
66,0,0,1579748925818
66,0,0,1579748925838
66,0,0,1579748925858
66,0,0,1579748925878
66,0,0,1579748925898
66,0,0,1579748925918
66,0,0,1579748925938
66,0,0,1579748925958
66,0,0,1579748925978
67,0,0,1579748925998
67,0,0,1579748926018
67,0,0,1579748926038
67,0,0,1579748926058
67,0,0,1579748926078
66,0,0,1579748926098
66,0,0,1579748926118
66,0,0,1579748926138
66,0,0,1579748926158
66,0,0,1579748926178
66,0,0,1579748926198
66,0,0,1579748926218
66,0,0,1579748926238
66,0,0,1579748926258
66,0,0,1579748926278
66,0,0,1579748926298
66,0,0,1579748926318
66,0,0,1579748926338
66,0,0,1579748926358
66,0,0,1579748926378
66,0,0,1579748926398
67,0,0,1579748926418
67,0,0,1579748926438
67,0,0,1579748926458
67,0,0,1579748926478
67,0,0,1579748926498
67,0,0,1579748926518
67,0,0,1579748926538
67,0,0,1579748926558
67,0,0,1579748926578
67,0,0,1579748926598
67,0,0,1579748926618
68,0,0,1579748926638
68,0,0,1579748926658
68,0,0,1579748926678
68,0,0,1579748926698
68,0,0,1579748926718
67,0,0,1579748926738
67,0,0,1579748926758
67,0,0,1579748926778
67,0,0,1579748926798
67,0,0,1579748926818
67,0,0,1579748926838
67,0,0,1579748926858
67,0,0,1579748926878
67,0,0,1579748926898
67,0,0,1579748926918
67,0,0,1579748926938
68,0,0,1579748926958
68,0,0,1579748926978
68,0,0,1579748926998
68,0,0,1579748927018
68,0,0,1579748927038
66,0,0,1579748927058
66,0,0,1579748927078
66,0,0,1579748927098
66,0,0,1579748927118
66,0,0,1579748927138
66,0,0,1579748927158
67,0,0,1579748927178
67,0,0,1579748927198
67,0,0,1579748927218
67,0,0,1579748927238
67,0,0,1579748927258
67,0,0,1579748927278
67,0,0,1579748927298
67,0,0,1579748927318
67,0,0,1579748927338
67,0,0,1579748927358
67,0,0,1579748927378
67,0,0,1579748927398
67,0,0,1579748927418
67,0,0,1579748927438
67,0,0,1579748927458
67,0,0,1579748927478
67,0,0,1579748927498
67,0,0,1579748927518
67,0,0,1579748927538
67,0,0,1579748927558
67,0,0,1579748927578
68,0,0,1579748927598
68,0,0,1579748927618
68,0,0,1579748927638
68,0,0,1579748927658
68,0,0,1579748927678
68,0,0,1579748927698
68,0,0,1579748927718
68,0,0,1579748927738
68,0,0,1579748927758
68,0,0,1579748927778
68,0,0,1579748927798
68,0,0,1579748927818
68,0,0,1579748927838
68,0,0,1579748927858
68,0,0,1579748927878
68,0,0,1579748927898
68,0,0,1579748927918
68,0,0,1579748927938
68,0,0,1579748927958
68,0,0,1579748927978
68,0,0,1579748927998
68,0,0,1579748928018
68,0,0,1579748928038
68,0,0,1579748928058
68,0,0,1579748928078
68,0,0,1579748928098
68,0,0,1579748928118
69,0,0,1579748928138
69,0,0,1579748928158
69,0,0,1579748928178
69,0,0,1579748928198
69,0,0,1579748928218
68,0,0,1579748928238
68,0,0,1579748928258
68,0,0,1579748928278
68,0,0,1579748928298
68,0,0,1579748928318
68,0,0,1579748928338
68,0,0,1579748928358
68,0,0,1579748928378
68,0,0,1579748928398
68,0,0,1579748928418
68,0,0,1579748928438
69,0,0,1579748928458
69,0,0,1579748928478
69,0,0,1579748928498
69,0,0,1579748928518
69,0,0,1579748928538
68,0,0,1579748928558
68,0,0,1579748928578
68,0,0,1579748928598
68,0,0,1579748928618
68,0,0,1579748928638
69,0,0,1579748928658
69,0,0,1579748928678
69,0,0,1579748928698
69,0,0,1579748928718
69,0,0,1579748928738
69,0,0,1579748928758
68,0,0,1579748928778
